"estimator","atom_id","group","time","estimate","se","weight","spec"
"CS","g2013_t2005",2013,2005,0.378290563413707,0.33382149552477,0,"never_cov"
"CS","g2013_t2006",2013,2006,-0.2217862859634,0.329101588672748,0,"never_cov"
"CS","g2013_t2007",2013,2007,-0.43448254282677,0.331514844900714,0,"never_cov"
"CS","g2013_t2008",2013,2008,0.00534980597169703,0.0761787196032377,0,"never_cov"
"CS","g2013_t2009",2013,2009,-0.0994115759754425,0.0970203047598022,0,"never_cov"
"CS","g2013_t2010",2013,2010,0.107353210659284,0.0816943184219664,0,"never_cov"
"CS","g2013_t2011",2013,2011,0.264430735459595,0.323722921183115,0,"never_cov"
"CS","g2013_t2012",2013,2012,-0.37264638892189,0.312429522198139,0,"never_cov"
"CS","g2013_t2013",2013,2013,0.42391542655763,0.318533686518024,0.010948905109489,"never_cov"
"CS","g2013_t2014",2013,2014,0.0624625890562098,0.0664087983410128,0.010948905109489,"never_cov"
"CS","g2013_t2015",2013,2015,0.417062759901933,0.32098514780117,0.010948905109489,"never_cov"
"CS","g2013_t2016",2013,2016,0.0641318389151997,0.130330861430924,0.010948905109489,"never_cov"
"CS","g2013_t2017",2013,2017,0.360621800882492,0.28181802218821,0.010948905109489,"never_cov"
"CS","g2013_t2018",2013,2018,0.114614504067269,0.127322719943758,0.010948905109489,"never_cov"
"CS","g2013_t2019",2013,2019,0.418396373804912,0.294111672698226,0.010948905109489,"never_cov"
"CS","g2013_t2020",2013,2020,0.743993156164284,0.218249620068131,0.010948905109489,"never_cov"
"CS","g2017_t2001",2017,2001,-0.329516143702036,0.300144801150126,0,"never_cov"
"CS","g2017_t2002",2017,2002,-0.0471604190502898,0.131475563296379,0,"never_cov"
"CS","g2017_t2003",2017,2003,-0.272944448238094,0.386642167865864,0,"never_cov"
"CS","g2017_t2004",2017,2004,0.167376039863321,0.374830314913901,0,"never_cov"
"CS","g2017_t2005",2017,2005,0.439277350028392,0.377376793507112,0,"never_cov"
"CS","g2017_t2006",2017,2006,-0.275690452658686,0.235887725254588,0,"never_cov"
"CS","g2017_t2007",2017,2007,-0.0232450026528003,0.036052893676555,0,"never_cov"
"CS","g2017_t2008",2017,2008,-0.265068937065876,0.110794887995526,0,"never_cov"
"CS","g2017_t2009",2017,2009,-0.0613254575695339,0.112870298498761,0,"never_cov"
"CS","g2017_t2010",2017,2010,0.226994564821846,0.294967174148095,0,"never_cov"
"CS","g2017_t2011",2017,2011,0.0567087981312949,0.467296451534736,0,"never_cov"
"CS","g2017_t2012",2017,2012,-0.483322186189591,0.387225923063131,0,"never_cov"
"CS","g2017_t2013",2017,2013,1.05227100158651,0.353665351997024,0,"never_cov"
"CS","g2017_t2014",2017,2014,-0.634554884167594,0.395947009498698,0,"never_cov"
"CS","g2017_t2015",2017,2015,0.168691266366109,0.207634063989526,0,"never_cov"
"CS","g2017_t2016",2017,2016,-0.537329968731389,0.534022958823076,0,"never_cov"
"CS","g2017_t2017",2017,2017,0.4687805242701,0.57333342862483,0.010948905109489,"never_cov"
"CS","g2017_t2018",2017,2018,0.575167065526538,0.381103411777726,0.010948905109489,"never_cov"
"CS","g2017_t2019",2017,2019,0.527899408385933,0.507136431687567,0.010948905109489,"never_cov"
"CS","g2017_t2020",2017,2020,0.748216239807211,0.385398189099193,0.010948905109489,"never_cov"
"CS","g2018_t2001",2018,2001,-0.0133653967763795,0.116164319859217,0,"never_cov"
"CS","g2018_t2002",2018,2002,-0.0266816996062318,0.0659760377512245,0,"never_cov"
"CS","g2018_t2003",2018,2003,-0.147067723946708,0.284885226057268,0,"never_cov"
"CS","g2018_t2004",2018,2004,-0.0260585798357121,0.202133766268054,0,"never_cov"
"CS","g2018_t2005",2018,2005,-0.0706311265817782,0.21801939780499,0,"never_cov"
"CS","g2018_t2006",2018,2006,0.318597944222738,0.327180881044266,0,"never_cov"
"CS","g2018_t2007",2018,2007,-0.0123954950744744,0.068364053656177,0,"never_cov"
"CS","g2018_t2008",2018,2008,-0.0841415687494061,0.924461588377813,0,"never_cov"
"CS","g2018_t2009",2018,2009,0.198141591653316,0.626122688601623,0,"never_cov"
"CS","g2018_t2010",2018,2010,0.181751729152366,0.170471323467018,0,"never_cov"
"CS","g2018_t2011",2018,2011,-0.145916216504704,0.208232533667959,0,"never_cov"
"CS","g2018_t2012",2018,2012,-0.770168691983079,0.394007714966682,0,"never_cov"
"CS","g2018_t2013",2018,2013,0.495459049433107,0.427180926364229,0,"never_cov"
"CS","g2018_t2014",2018,2014,-0.102237104157551,0.209245272588446,0,"never_cov"
"CS","g2018_t2015",2018,2015,0.0312141496306885,0.454374763657228,0,"never_cov"
"CS","g2018_t2016",2018,2016,0.0186714045771446,0.0979595265545935,0,"never_cov"
"CS","g2018_t2017",2018,2017,-0.257836901878761,0.268744703682402,0,"never_cov"
"CS","g2018_t2018",2018,2018,-0.0137456769470228,0.192010928308965,0.010948905109489,"never_cov"
"CS","g2018_t2019",2018,2019,0.393952228654838,0.349442865273557,0.010948905109489,"never_cov"
"CS","g2018_t2020",2018,2020,0.466963388235879,0.29291451172034,0.010948905109489,"never_cov"
"CS","g2019_t2001",2019,2001,0.0138003766077729,0.0496390787926334,0,"never_cov"
"CS","g2019_t2002",2019,2002,-0.0235550135388065,0.0564752732248006,0,"never_cov"
"CS","g2019_t2003",2019,2003,0.144561985107998,0.0586265704810682,0,"never_cov"
"CS","g2019_t2004",2019,2004,-0.299294031357584,0.0684515688774341,0,"never_cov"
"CS","g2019_t2005",2019,2005,0.192493502292178,0.0962370893353432,0,"never_cov"
"CS","g2019_t2006",2019,2006,0.0311489492234753,0.0739281756087137,0,"never_cov"
"CS","g2019_t2007",2019,2007,-0.0288452712688747,0.0352447363553042,0,"never_cov"
"CS","g2019_t2008",2019,2008,0.926255715116571,0.0633816541044717,0,"never_cov"
"CS","g2019_t2009",2019,2009,-1.12229125436921,0.0859859987330009,0,"never_cov"
"CS","g2019_t2010",2019,2010,0.17622255531705,0.0878180939725643,0,"never_cov"
"CS","g2019_t2011",2019,2011,0.838413469245068,0.0889656104926833,0,"never_cov"
"CS","g2019_t2012",2019,2012,-0.107040545264623,0.121476705516437,0,"never_cov"
"CS","g2019_t2013",2019,2013,0.115135937862721,0.110349552570582,0,"never_cov"
"CS","g2019_t2014",2019,2014,-0.963279380393499,0.133814948439059,0,"never_cov"
"CS","g2019_t2015",2019,2015,1.00678298632587,0.0686178095297283,0,"never_cov"
"CS","g2019_t2016",2019,2016,-0.148339018322078,0.143480210028709,0,"never_cov"
"CS","g2019_t2017",2019,2017,-0.851274703426037,0.17155487981947,0,"never_cov"
"CS","g2019_t2018",2019,2018,-0.00143109151028894,0.134908373557695,0,"never_cov"
"CS","g2019_t2019",2019,2019,-0.0268874498197231,0.129459401795756,0.00364963503649635,"never_cov"
"CS","g2019_t2020",2019,2020,0.0425370969485884,0.0903391714155123,0.00364963503649635,"never_cov"
"CS","g2020_t2009",2020,2009,-0.0872393822354839,0.042118332847134,0,"never_cov"
"CS","g2020_t2010",2020,2010,-0.00120348385019719,0.0616367161343666,0,"never_cov"
"CS","g2020_t2011",2020,2011,0.176521578301831,0.169589921527405,0,"never_cov"
"CS","g2020_t2012",2020,2012,-0.255161195902484,0.158694159626579,0,"never_cov"
"CS","g2020_t2013",2020,2013,0.418548565530724,0.127582386340065,0,"never_cov"
"CS","g2020_t2014",2020,2014,-0.200017575348611,0.0734338983284467,0,"never_cov"
"CS","g2020_t2015",2020,2015,0.0504053541130056,0.0236012592930918,0,"never_cov"
"CS","g2020_t2016",2020,2016,-0.01354513935485,0.0365136692962914,0,"never_cov"
"CS","g2020_t2017",2020,2017,0.0553247142467377,0.110606040558975,0,"never_cov"
"CS","g2020_t2018",2020,2018,-0.0512145779410968,0.0992931364133532,0,"never_cov"
"CS","g2020_t2019",2020,2019,0.0478508550073414,0.126008175000851,0,"never_cov"
"CS","g2020_t2020",2020,2020,0.0835542460263189,0.0392319058429243,0.00364963503649635,"never_cov"
"CS","g2001_t2001",2001,2001,0.0285714285714286,0.0453857821991511,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2002",2001,2002,-0.0153846153846154,0.0673750593971776,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2003",2001,2003,0.140625,0.0495889902185712,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2004",2001,2004,-0.0806451612903226,0.0659534285547498,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2005",2001,2005,0.032258064516129,0.053225573921377,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2006",2001,2006,0.0645161290322581,0.0555397293092629,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2007",2001,2007,0.0483870967741936,0.0343266382536417,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2008",2001,2008,-0.0163934426229508,0.0689304444508114,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2009",2001,2009,-0.0740740740740741,0.0589786890763546,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2010",2001,2010,-0.0740740740740741,0.050843697479616,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2011",2001,2011,-0.0740740740740741,0.0650799327739084,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2012",2001,2012,-0.0566037735849057,0.0823374674570573,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2013",2001,2013,-0.1,0.0711649064882689,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2014",2001,2014,-0.0816326530612245,0.071011768066699,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2015",2001,2015,-0.0612244897959184,0.0697767807959738,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2016",2001,2016,-0.0408163265306122,0.067924299889886,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2017",2001,2017,-0.0217391304347826,0.0672636167185907,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2018",2001,2018,-0.0232558139534884,0.097824483860294,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2019",2001,2019,-0.0952380952380952,0.0874096546057724,0.00304878048780488,"notyet_nocov"
"CS","g2001_t2020",2001,2020,0,0.0723220594392977,0.00304878048780488,"notyet_nocov"
"CS","g2002_t2001",2002,2001,-0.4,0.237216354960896,0,"notyet_nocov"
"CS","g2002_t2002",2002,2002,0.184615384615385,0.238620002031671,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2003",2002,2003,0.340625,0.233596720638373,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2004",2002,2004,-0.0806451612903226,0.0582395772617966,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2005",2002,2005,0.232258064516129,0.229502503667943,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2006",2002,2006,0.0645161290322581,0.0586252698264442,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2007",2002,2007,0.648387096774194,0.233837688094583,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2008",2002,2008,0.383606557377049,0.223733081896067,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2009",2002,2009,-0.0740740740740741,0.0610124369755392,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2010",2002,2010,-0.0740740740740741,0.0569449411771699,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2011",2002,2011,0.525925925925926,0.226722215801104,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2012",2002,2012,-0.0566037735849056,0.0775872289499193,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2013",2002,2013,0.08,0.233658109636483,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2014",2002,2014,0.0979591836734694,0.229164237955768,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2015",2002,2015,0.318367346938776,0.234746380419446,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2016",2002,2016,-0.0612244897959184,0.0568094144533592,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2017",2002,2017,0.578260869565217,0.24212099367996,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2018",2002,2018,0.576744186046512,0.239621875055822,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2019",2002,2019,0.304761904761905,0.220406805998248,0.0152439024390244,"notyet_nocov"
"CS","g2002_t2020",2002,2020,0.4,0.237216354960896,0.0152439024390244,"notyet_nocov"
"CS","g2003_t2001",2003,2001,0.0289855072463768,0.0460880336775529,0,"notyet_nocov"
"CS","g2003_t2002",2003,2002,-0.015625,0.067325198398936,0,"notyet_nocov"
"CS","g2003_t2003",2003,2003,0.15625,0.0550184417023563,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2004",2003,2004,-0.0645161290322581,0.067881891377988,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2005",2003,2005,0.0483870967741936,0.0659534285547497,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2006",2003,2006,0.0806451612903226,0.0620965029082731,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2007",2003,2007,0.0645161290322581,0.0555397293092629,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2008",2003,2008,-0.0163934426229508,0.0713210957034407,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2009",2003,2009,-0.0740740740740741,0.050843697479616,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2010",2003,2010,-0.0740740740740741,0.0610124369755392,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2011",2003,2011,-0.0740740740740741,0.0569449411771699,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2012",2003,2012,-0.0754716981132076,0.0665033390999309,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2013",2003,2013,-0.12,0.0782813971370958,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2014",2003,2014,-0.102040816326531,0.0697767807959738,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2015",2003,2015,-0.0816326530612245,0.0654543253484356,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2016",2003,2016,-0.0612244897959184,0.074099236243512,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2017",2003,2017,-0.0217391304347826,0.0917868103139101,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2018",2003,2018,-0.0232558139534884,0.0689582427211907,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2019",2003,2019,-0.0952380952380952,0.0672381958505942,0.00304878048780488,"notyet_nocov"
"CS","g2003_t2020",2003,2020,0,0.0723220594392977,0.00304878048780488,"notyet_nocov"
"CS","g2004_t2001",2004,2001,0.0294117647058823,0.0474535312151447,0,"notyet_nocov"
"CS","g2004_t2002",2004,2002,-0.0158730158730159,0.0687323779806074,0,"notyet_nocov"
"CS","g2004_t2003",2004,2003,0.161290322580645,0.0563111144385583,0,"notyet_nocov"
"CS","g2004_t2004",2004,2004,-0.225806451612903,0.0586252698264441,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2005",2004,2005,-0.112903225806452,0.0478258780163098,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2006",2004,2006,-0.0806451612903226,0.055539729309263,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2007",2004,2007,-0.0967741935483871,0.0455117226284238,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2008",2004,2008,-0.163934426229508,0.0494067925543388,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2009",2004,2009,-0.222222222222222,0.0610124369755392,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2010",2004,2010,-0.222222222222222,0.0610124369755392,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2011",2004,2011,-0.222222222222222,0.0640630588243162,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2012",2004,2012,-0.207547169811321,0.0628087091499347,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2013",2004,2013,-0.28,0.066420579389051,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2014",2004,2014,-0.26530612244898,0.0586618953594471,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2015",2004,2015,-0.244897959183673,0.067924299889886,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2016",2004,2016,-0.224489795918367,0.0703942744313364,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2017",2004,2017,-0.673913043478261,0.332814770222193,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2018",2004,2018,-0.162790697674419,0.0569306422465645,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2019",2004,2019,-0.238095238095238,0.068919150746859,0.00609756097560976,"notyet_nocov"
"CS","g2004_t2020",2004,2020,-0.646341463414634,0.375942412634154,0.00609756097560976,"notyet_nocov"
"CS","g2008_t2001",2008,2001,0.0289855072463768,0.0460880336775529,0,"notyet_nocov"
"CS","g2008_t2002",2008,2002,1,0.0463313193283,0,"notyet_nocov"
"CS","g2008_t2003",2008,2003,-0.857142857142857,0.0537905566804753,0,"notyet_nocov"
"CS","g2008_t2004",2008,2004,-0.229508196721311,0.0561803044367885,0,"notyet_nocov"
"CS","g2008_t2005",2008,2005,0.114754098360656,0.0673366769490585,0,"notyet_nocov"
"CS","g2008_t2006",2008,2006,0.0327868852459016,0.0573756300631031,0,"notyet_nocov"
"CS","g2008_t2007",2008,2007,-0.0163934426229508,0.0669382350736203,0,"notyet_nocov"
"CS","g2008_t2008",2008,2008,-0.0655737704918033,0.0517974438069681,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2009",2008,2009,0.87037037037037,0.0610124369755392,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2010",2008,2010,-0.12962962962963,0.0620293109251315,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2011",2008,2011,-0.12962962962963,0.06355462184952,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2012",2008,2012,-0.113207547169811,0.0717813818856397,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2013",2008,2013,-0.16,0.0676066611638555,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2014",2008,2014,-0.142857142857143,0.0734817426081493,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2015",2008,2015,-0.122448979591837,0.067924299889886,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2016",2008,2016,-0.102040816326531,0.0784216916910502,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2017",2008,2017,-0.0652173913043478,0.0686649420668946,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2018",2008,2018,-0.0697674418604651,0.0890042435122346,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2019",2008,2019,-0.142857142857143,0.0756429703319185,0.00304878048780488,"notyet_nocov"
"CS","g2008_t2020",2008,2020,-0.048780487804878,0.0723220594392976,0.00304878048780488,"notyet_nocov"
"CS","g2009_t2001",2009,2001,0.0317460317460318,0.231598230152047,0,"notyet_nocov"
"CS","g2009_t2002",2009,2002,-0.0172413793103448,0.370713515481611,0,"notyet_nocov"
"CS","g2009_t2003",2009,2003,0.0150375939849624,0.246024744872714,0,"notyet_nocov"
"CS","g2009_t2004",2009,2004,-0.254545454545455,0.060774438047833,0,"notyet_nocov"
"CS","g2009_t2005",2009,2005,-0.0337662337662338,0.185203998501263,0,"notyet_nocov"
"CS","g2009_t2006",2009,2006,0.197402597402597,0.26352260447798,0,"notyet_nocov"
"CS","g2009_t2007",2009,2007,0.142857142857143,0.245358289222077,0,"notyet_nocov"
"CS","g2009_t2008",2009,2008,-0.0740740740740741,0.0589786890763545,0,"notyet_nocov"
"CS","g2009_t2009",2009,2009,-0.198412698412698,0.196547207685487,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2010",2009,2010,-0.198412698412698,0.262882668499198,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2011",2009,2011,-0.198412698412698,0.260610266509803,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2012",2009,2012,-0.323450134770889,0.185054642976484,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2013",2009,2013,-0.365714285714286,0.294293514654549,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2014",2009,2014,-0.204081632653061,0.266757250476643,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2015",2009,2015,-0.326530612244898,0.184013103338055,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2016",2009,2016,-0.163265306122449,0.272314693194907,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2017",2009,2017,0.307453416149068,0.303715820387514,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2018",2009,2018,0.0232558139534884,0.211800316929372,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2019",2009,2019,-0.0714285714285714,0.252143234439728,0.0213414634146341,"notyet_nocov"
"CS","g2009_t2020",2009,2020,-0.118466898954704,0.179779176127353,0.0213414634146341,"notyet_nocov"
"CS","g2012_t2001",2012,2001,0.0289855072463768,0.0460880336775528,0,"notyet_nocov"
"CS","g2012_t2002",2012,2002,1,0.0463313193283,0,"notyet_nocov"
"CS","g2012_t2003",2012,2003,-0.857142857142857,0.0537905566804754,0,"notyet_nocov"
"CS","g2012_t2004",2012,2004,-0.229508196721311,0.0561803044367885,0,"notyet_nocov"
"CS","g2012_t2005",2012,2005,1.13114754098361,0.064547583820991,0,"notyet_nocov"
"CS","g2012_t2006",2012,2006,-0.983606557377049,0.0717195375788788,0,"notyet_nocov"
"CS","g2012_t2007",2012,2007,-0.0163934426229508,0.0673366769490585,0,"notyet_nocov"
"CS","g2012_t2008",2012,2008,-0.0666666666666667,0.0527147455468659,0,"notyet_nocov"
"CS","g2012_t2009",2012,2009,-0.0566037735849057,0.0680867519356436,0,"notyet_nocov"
"CS","g2012_t2010",2012,2010,0,0.0559472535285133,0,"notyet_nocov"
"CS","g2012_t2011",2012,2011,9.60973637459743e-19,0.0559472535285133,0,"notyet_nocov"
"CS","g2012_t2012",2012,2012,0.0188679245283019,0.0802262503427738,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2013",2012,2013,-0.04,0.0628623340646376,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2014",2012,2014,-0.0204081632653061,0.0364321244863934,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2015",2012,2015,0,0.0605143762655348,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2016",2012,2016,1.02040816326531,0.086449108950764,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2017",2012,2017,1.06521739130435,0.0777735568308704,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2018",2012,2018,0.0465116279069767,0.0769766430376083,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2019",2012,2019,-0.0476190476190476,0.0706001056431239,0.00304878048780488,"notyet_nocov"
"CS","g2012_t2020",2012,2020,0.048780487804878,0.0723220594392977,0.00304878048780488,"notyet_nocov"
"CS","g2013_t2001",2013,2001,0.378109452736318,0.310311238822885,0,"notyet_nocov"
"CS","g2013_t2002",2013,2002,-0.365591397849462,0.329467159667911,0,"notyet_nocov"
"CS","g2013_t2003",2013,2003,0.513661202185792,0.331857810920541,0,"notyet_nocov"
"CS","g2013_t2004",2013,2004,-0.23728813559322,0.0574982187584764,0,"notyet_nocov"
"CS","g2013_t2005",2013,2005,0.468926553672316,0.330744897862544,0,"notyet_nocov"
"CS","g2013_t2006",2013,2006,-0.31638418079096,0.308597435822242,0,"notyet_nocov"
"CS","g2013_t2007",2013,2007,-0.367231638418079,0.329467159667912,0,"notyet_nocov"
"CS","g2013_t2008",2013,2008,-0.0689655172413793,0.0546500223230365,0,"notyet_nocov"
"CS","g2013_t2009",2013,2009,-0.0588235294117647,0.0718215607580568,0,"notyet_nocov"
"CS","g2013_t2010",2013,2010,0,0.0581412634708079,0,"notyet_nocov"
"CS","g2013_t2011",2013,2011,0.352941176470588,0.306096651802195,0,"notyet_nocov"
"CS","g2013_t2012",2013,2012,-0.333333333333333,0.329467159667912,0,"notyet_nocov"
"CS","g2013_t2013",2013,2013,0.293333333333333,0.327094996118303,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2014",2013,2014,-0.0204081632653061,0.0870666025861266,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2015",2013,2015,0.333333333333333,0.299209971535144,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2016",2013,2016,0.0204081632653061,0.0883015898568518,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2017",2013,2017,0.420289855072464,0.321059207578088,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2018",2013,2018,0.116279069767442,0.0833913632907423,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2019",2013,2019,0.357142857142857,0.326945727323514,0.00914634146341463,"notyet_nocov"
"CS","g2013_t2020",2013,2020,0.788617886178862,0.324175301660158,0.00914634146341463,"notyet_nocov"
"CS","g2014_t2001",2014,2001,0.0289855072463768,0.0460880336775529,0,"notyet_nocov"
"CS","g2014_t2002",2014,2002,-0.015625,0.0676871618311884,0,"notyet_nocov"
"CS","g2014_t2003",2014,2003,0.158730158730159,0.057152466473005,0,"notyet_nocov"
"CS","g2014_t2004",2014,2004,-0.229508196721311,0.0561803044367885,0,"notyet_nocov"
"CS","g2014_t2005",2014,2005,0.114754098360656,0.0673366769490585,0,"notyet_nocov"
"CS","g2014_t2006",2014,2006,0.0327868852459016,0.0565787463122267,0,"notyet_nocov"
"CS","g2014_t2007",2014,2007,-0.0163934426229508,0.0673366769490585,0,"notyet_nocov"
"CS","g2014_t2008",2014,2008,-0.0666666666666667,0.0527147455468658,0,"notyet_nocov"
"CS","g2014_t2009",2014,2009,-0.0566037735849057,0.0680867519356436,0,"notyet_nocov"
"CS","g2014_t2010",2014,2010,0,0.0559472535285133,0,"notyet_nocov"
"CS","g2014_t2011",2014,2011,0,0.0559472535285133,0,"notyet_nocov"
"CS","g2014_t2012",2014,2012,0.0192307692307692,0.0822449455531953,0,"notyet_nocov"
"CS","g2014_t2013",2014,2013,-0.0408163265306122,0.0703942744313364,0,"notyet_nocov"
"CS","g2014_t2014",2014,2014,0.0204081632653061,0.089536577127577,0.00304878048780488,"notyet_nocov"
"CS","g2014_t2015",2014,2015,0.0408163265306122,0.0691592871606112,0.00304878048780488,"notyet_nocov"
"CS","g2014_t2016",2014,2016,0.0612244897959184,0.09262404530439,0.00304878048780488,"notyet_nocov"
"CS","g2014_t2017",2014,2017,0.0869565217391305,0.0840795208982383,0.00304878048780488,"notyet_nocov"
"CS","g2014_t2018",2014,2018,-0.906976744186047,0.0882024034805929,0.00304878048780488,"notyet_nocov"
"CS","g2014_t2019",2014,2019,0,0.0706001056431239,0.00304878048780488,"notyet_nocov"
"CS","g2014_t2020",2014,2020,0.0975609756097561,0.0899615861318093,0.00304878048780488,"notyet_nocov"
"CS","g2017_t2001",2017,2001,-0.318407960199005,0.328806610673256,0,"notyet_nocov"
"CS","g2017_t2002",2017,2002,-0.0161290322580645,0.0698103542012263,0,"notyet_nocov"
"CS","g2017_t2003",2017,2003,-0.185792349726776,0.337435997176676,0,"notyet_nocov"
"CS","g2017_t2004",2017,2004,0.112994350282486,0.326485770547102,0,"notyet_nocov"
"CS","g2017_t2005",2017,2005,0.468926553672316,0.329467159667912,0,"notyet_nocov"
"CS","g2017_t2006",2017,2006,-0.31638418079096,0.307745610359154,0,"notyet_nocov"
"CS","g2017_t2007",2017,2007,-0.0169491525423729,0.0698496879732602,0,"notyet_nocov"
"CS","g2017_t2008",2017,2008,-0.0689655172413793,0.0528871183771321,0,"notyet_nocov"
"CS","g2017_t2009",2017,2009,-0.0588235294117647,0.0718215607580568,0,"notyet_nocov"
"CS","g2017_t2010",2017,2010,0,0.0581412634708079,0,"notyet_nocov"
"CS","g2017_t2011",2017,2011,0,0.0581412634708079,0,"notyet_nocov"
"CS","g2017_t2012",2017,2012,-0.333333333333333,0.329467159667912,0,"notyet_nocov"
"CS","g2017_t2013",2017,2013,0.666666666666667,0.361011887721222,0,"notyet_nocov"
