"estimator","atom_id","group","time","estimate","se","weight"
"SA","g2019_e-5",2019,-5,-0.0975609756094223,0.100559225037877,0
"SA","g2020_e-5",2020,-5,0.0243902439025653,0.0981885020332435,0
"SA","g2004_e-4",2004,-4,-0.146341463414674,0.0616899567388724,0
"SA","g2008_e-4",2008,-4,-0.195121951219415,0.0691682490221447,0
"SA","g2009_e-4",2009,-4,-0.212543554007012,0.207214535305728,0
"SA","g2012_e-4",2012,-4,0.0243902439027284,0.0719925961160142,0
"SA","g2013_e-4",2013,-4,0.0243902439024365,0.098188502033197,0
"SA","g2014_e-4",2014,-4,1.08750987968799e-13,0.0944250817951506,0
"SA","g2017_e-4",2017,-4,1.00000000000039,0.10903269278533,0
"SA","g2018_e-4",2018,-4,0.260162601626174,0.319396714000387,0
"SA","g2019_e-4",2019,-4,0.951219512195486,0.085776403946923,0
"SA","g2020_e-4",2020,-4,9.85544111598013e-14,0.0944250817951364,0
"SA","g2003_e-3",2003,-3,3.84397375041701e-14,0.0861979121557742,0
"SA","g2004_e-3",2004,-3,-0.146341463414674,0.0616899567388716,0
"SA","g2008_e-3",2008,-3,1.12871333423082e-13,0.0667686156514414,0
"SA","g2009_e-3",2009,-3,-0.0452961672474301,0.28014619668468,0
"SA","g2012_e-3",2012,-3,-0.0487804878046021,0.0662235566098467,0
"SA","g2013_e-3",2013,-3,0.0243902439024354,0.0981885020331968,0
"SA","g2014_e-3",2014,-3,0.0487804878049889,0.0857764039469382,0
"SA","g2017_e-3",2017,-3,0.642276422764609,0.312571895809935,0
"SA","g2018_e-3",2018,-3,0.308943089431055,0.321939829934387,0
"SA","g2019_e-3",2019,-3,0.92682926829302,0.0974474461421684,0
"SA","g2020_e-3",2020,-3,0.0487804878049978,0.0857764039469118,0
"SA","g2002_e-2",2002,-2,0.400000000000007,0.253791012496895,0
"SA","g2003_e-2",2003,-2,3.72939526482874e-14,0.0667686156514315,0
"SA","g2004_e-2",2004,-2,-0.14634146341467,0.0616899567388734,0
"SA","g2008_e-2",2008,-2,0.0243902439025512,0.0608022851833818,0
"SA","g2009_e-2",2009,-2,0.0731707317072744,0.0709785652406205,0
"SA","g2012_e-2",2012,-2,-0.0487804878046044,0.0857764039469077,0
"SA","g2013_e-2",2013,-2,0.406504065040645,0.31470975340818,0
"SA","g2014_e-2",2014,-2,-0.0243902439023327,0.0981885020332556,0
"SA","g2017_e-2",2017,-2,0.69105691056949,0.312571895809935,0
"SA","g2018_e-2",2018,-2,0.284552845528588,0.323007578339455,0
"SA","g2019_e-2",2019,-2,-0.0243902439021049,0.0981885020332504,0
"SA","g2020_e-2",2020,-2,0.0731707317074366,0.0974474461421586,0
"SA","g2001_e0",2001,0,6.58778587236952e-14,0.0667686156514503,0.00304878048780488
"SA","g2002_e0",2002,0,0.200000000000004,0.210774606380366,0.0152439024390244
"SA","g2003_e0",2003,0,0.14634146341468,0.0616899567389053,0.00304878048780488
"SA","g2004_e0",2004,0,-0.292682926829311,0.079413518860229,0.00609756097560976
"SA","g2008_e0",2008,0,-0.0731707317071997,0.0709785652406508,0.00304878048780488
"SA","g2009_e0",2009,0,-0.216027874564506,0.163970397533888,0.0213414634146341
"SA","g2012_e0",2012,0,-0.0731707317070452,0.0807711132498629,0.00304878048780488
"SA","g2013_e0",2013,0,0.357723577235768,0.319623588125381,0.00914634146341463
"SA","g2014_e0",2014,0,-0.0243902439023307,0.105484586284155,0.00304878048780488
"SA","g2017_e0",2017,0,0.71544715447192,0.323007578339526,0.00914634146341463
"SA","g2018_e0",2018,0,0.0243902439025899,0.0981885020332228,0.00914634146341463
"SA","g2019_e0",2019,0,-0.073170731706984,0.0974474461421707,0.00304878048780488
"SA","g2020_e0",2020,0,0.0975609756098842,0.0844992645897615,0.00304878048780488
"SA","g2001_e1",2001,1,7.06865121991029e-14,0.086197912155801,0.00304878048780488
"SA","g2002_e1",2002,1,0.346341463414643,0.209221264266427,0.0152439024390244
"SA","g2003_e1",2003,1,-0.146341463414606,0.0909048887489241,0.00304878048780488
"SA","g2004_e1",2004,1,-0.0975609756097941,0.0517887794816449,0.00609756097560976
"SA","g2008_e1",2008,1,0.853658536585504,0.0823266833198923,0.00304878048780488
"SA","g2009_e1",2009,1,-0.216027874564507,0.281694434713055,0.0213414634146341
"SA","g2012_e1",2012,1,-0.0487804878046038,0.0857764039469066,0.00304878048780488
"SA","g2013_e1",2013,1,-2.86194852647775e-15,0.0861979121557389,0.00914634146341463
"SA","g2014_e1",2014,1,0.0243902439025529,0.0981885020332596,0.00304878048780488
"SA","g2017_e1",2017,1,0.739837398374361,0.319396714000507,0.00914634146341463
"SA","g2018_e1",2018,1,0.284552845528611,0.316031402915408,0.00914634146341463
"SA","g2019_e1",2019,1,0.024390243902778,0.0903048499225337,0.00304878048780488
"SA","g2001_e2",2001,2,0.146341463414711,0.0616899567389293,0.00304878048780488
"SA","g2002_e2",2002,2,-0.146341463414646,0.0823266833198449,0.0152439024390244
"SA","g2003_e2",2003,2,0.0487804878049189,0.0662235566098457,0.00304878048780488
"SA","g2004_e2",2004,2,-0.0731707317073567,0.0454524443744489,0.00609756097560976
"SA","g2008_e2",2008,2,-0.146341463414532,0.0823266833198853,0.00304878048780488
"SA","g2009_e2",2009,2,-0.167247386759631,0.279303984411622,0.0213414634146341
"SA","g2012_e2",2012,2,-0.0731707317070439,0.059598160303963,0.00304878048780488
"SA","g2013_e2",2013,2,0.382113821138211,0.31367153459738,0.00914634146341463
"SA","g2014_e2",2014,2,8.58115937932504e-14,0.109032692785366,0.00304878048780488
"SA","g2017_e2",2017,2,0.666666666667048,0.318487601370464,0.00914634146341463
"SA","g2018_e2",2018,2,0.382113821138372,0.318373779763121,0.00914634146341463
"SA","g2001_e3",2001,3,-0.14634146341458,0.0987406441667324,0.00304878048780488
"SA","g2002_e3",2002,3,0.248780487804882,0.21410152292978,0.0152439024390244
"SA","g2003_e3",2003,3,0.0731707317073572,0.0709785652406447,0.00304878048780488
"SA","g2004_e3",2004,3,-0.097560975609796,0.0517887794816466,0.00609756097560976
"SA","g2008_e3",2008,3,-0.0975609756096511,0.0751938142682521,0.00304878048780488
"SA","g2009_e3",2009,3,-0.38327526132409,0.205104852723071,0.0213414634146341
"SA","g2012_e3",2012,3,-0.0243902439021607,0.0719925961160062,0.00304878048780488
"SA","g2013_e3",2013,3,0.0243902439024112,0.0981885020331989,0.00914634146341463
"SA","g2014_e3",2014,3,0.048780487804986,0.0940404566453696,0.00304878048780488
"SA","g2017_e3",2017,3,0.76422764227681,0.313324697173557,0.00914634146341463
"SA","g2001_e4",2001,4,0.0487804878049486,0.0766262061051155,0.00304878048780488
"SA","g2002_e4",2002,4,0.073170731707314,0.0807711132498243,0.0152439024390244
"SA","g2003_e4",2003,4,0.0487804878049187,0.0766262061050982,0.00304878048780488
"SA","g2004_e4",2004,4,-0.170731707317104,0.0656739740239869,0.00609756097560976
"SA","g2008_e4",2008,4,-0.170731707316973,0.0936542519062302,0.00304878048780488
"SA","g2009_e4",2009,4,-0.358885017421652,0.304025155042876,0.0213414634146341
"SA","g2012_e4",2012,4,0.951219512195401,0.0766262061050914,0.00304878048780488
"SA","g2013_e4",2013,4,0.406504065040642,0.317061894434257,0.00914634146341463
"SA","g2014_e4",2014,4,-0.926829268292607,0.0974474461421735,0.00304878048780488
"SA","g2001_e5",2001,5,0.0731707317073869,0.070978565240667,0.00304878048780488
"SA","g2002_e5",2002,5,0.648780487804893,0.256560724683738,0.0152439024390244
"SA","g2003_e5",2003,5,-0.0243902439023931,0.0816636388334854,0.00304878048780488
"SA","g2004_e5",2004,5,-0.24390243902443,0.0749524209830921,0.00609756097560976
"SA","g2008_e5",2008,5,-0.146341463414532,0.0727438435501517,0.00304878048780488
"SA","g2009_e5",2009,5,-0.240418118466947,0.28278597477403,0.0213414634146341
"SA","g2012_e5",2012,5,1.0000000000003,0.0770977564395447,0.00304878048780488
"SA","g2013_e5",2013,5,0.0975609756097476,0.0928770247596527,0.00914634146341463
"SA","g2014_e5",2014,5,1.08956463643062e-13,0.0944250817951542,0.00304878048780488
"SA","g2001_e6",2001,6,0.0487804878049492,0.0662235566098701,0.00304878048780488
"SA","g2002_e6",2002,6,0.375609756097575,0.255215132552352,0.0152439024390244
"SA","g2003_e6",2003,6,-0.0975609756097221,0.0645607751827918,0.00304878048780488
"SA","g2004_e6",2004,6,-0.243902439024432,0.074952420983091,0.00609756097560976
"SA","g2008_e6",2008,6,-0.170731707316973,0.0853528141780554,0.00304878048780488
"SA","g2009_e6",2009,6,-0.33449477351921,0.205634302509106,0.0213414634146341
"SA","g2012_e6",2012,6,0.0243902439027101,0.098188502033239,0.00304878048780488
"SA","g2013_e6",2013,6,0.357723577235767,0.319623588125381,0.00914634146341463
"SA","g2014_e6",2014,6,0.0975609756098729,0.0928770247597146,0.00304878048780488
"SA","g2001_e7",2001,7,-0.024390243902364,0.0816636388335059,0.00304878048780488
"SA","g2002_e7",2002,7,-0.0975609756097627,0.0844992645897125,0.0152439024390244
"SA","g2003_e7",2003,7,-0.0975609756097245,0.0844992645897477,0.00304878048780488
"SA","g2004_e7",2004,7,-0.195121951219556,0.0691682490221262,0.00609756097560976
"SA","g2008_e7",2008,7,-0.121951219512088,0.0878637263256083,0.00304878048780488
"SA","g2009_e7",2009,7,-0.216027874564531,0.286921220149916,0.0213414634146341
"SA","g2012_e7",2012,7,-0.0487804878046042,0.0766262061050944,0.00304878048780488
"SA","g2013_e7",2013,7,0.788617886178862,0.316604312286542,0.00914634146341463
"SA","g2001_e8",2001,8,-0.0975609756096953,0.0844992645897733,0.00304878048780488
"SA","g2002_e8",2002,8,-0.0975609756097642,0.0751938142682025,0.0152439024390244
"SA","g2003_e8",2003,8,-0.048780487804845,0.0662235566098493,0.00304878048780488
"SA","g2004_e8",2004,8,-0.26829268292687,0.0773324533490494,0.00609756097560976
"SA","g2008_e8",2008,8,-0.146341463414556,0.090904888748935,0.00304878048780488
"SA","g2009_e8",2009,8,0.261324041811797,0.306695758175347,0.0213414634146341
"SA","g2012_e8",2012,8,0.0487804878051592,0.0766262061050982,0.00304878048780488
"SA","g2001_e9",2001,9,-0.0975609756096975,0.0645607751828014,0.00304878048780488
"SA","g2002_e9",2002,9,0.55121951219513,0.253648160723163,0.0152439024390244
"SA","g2003_e9",2003,9,-0.121951219512165,0.0878637263255947,0.00304878048780488
"SA","g2004_e9",2004,9,-0.243902439024432,0.0749524209830919,0.00609756097560976
"SA","g2008_e9",2008,9,-0.0975609756096547,0.0844992645897571,0.00304878048780488
"SA","g2009_e9",2009,9,-5.16218145282267e-14,0.238586486031569,0.0213414634146341
"SA","g2001_e10",2001,10,-0.0487804878048161,0.0766262061051193,0.00304878048780488
"SA","g2002_e10",2002,10,-0.121951219512206,0.0878637263255605,0.0152439024390244
"SA","g2003_e10",2003,10,-0.0975609756097247,0.0928770247596848,0.00304878048780488
"SA","g2004_e10",2004,10,-0.268292682926871,0.0773324533490515,0.00609756097560976
"SA","g2008_e10",2008,10,-0.0731707317072153,0.0894985404776307,0.00304878048780488
"SA","g2009_e10",2009,10,-0.0731707317073648,0.236679961113103,0.0213414634146341
"SA","g2001_e11",2001,11,-0.121951219512139,0.103402448848319,0.00304878048780488
"SA","g2002_e11",2002,11,0.10243902439024,0.217043802894707,0.0152439024390244
"SA","g2003_e11",2003,11,-0.121951219512164,0.078955800241762,0.00304878048780488
"SA","g2004_e11",2004,11,-0.21951219512199,0.0722438799379875,0.00609756097560976
"SA","g2008_e11",2008,11,-0.146341463414531,0.0823266833198894,0.00304878048780488
"SA","g2009_e11",2009,11,-0.118466898954748,0.168870614528787,0.0213414634146341
"SA","g2001_e12",2001,12,-0.0975609756096975,0.0844992645897643,0.00304878048780488
"SA","g2002_e12",2002,12,0.0780487804877996,0.214946284105143,0.0152439024390244
"SA","g2003_e12",2003,12,-0.0731707317072815,0.0807711132498625,0.00304878048780488
"SA","g2004_e12",2004,12,-0.243902439024455,0.074952420983093,0.00609756097560976
"SA","g2008_e12",2008,12,-0.0487804878047679,0.0766262061051025,0.00304878048780488
"SA","g2001_e13",2001,13,-0.121951219512138,0.0878637263256217,0.00304878048780488
"SA","g2002_e13",2002,13,0.326829268292687,0.254930944986703,0.0152439024390244
"SA","g2003_e13",2003,13,-0.0975609756097476,0.0751938142682313,0.00304878048780488
"SA","g2004_e13",2004,13,-0.695121951219557,0.401134396348295,0.00609756097560976
"SA","g2001_e14",2001,14,-0.0731707317072536,0.0807711132498813,0.00304878048780488
"SA","g2002_e14",2002,14,-0.0975609756097882,0.0645607751827677,0.0152439024390244
"SA","g2003_e14",2003,14,-0.0487804878048489,0.085776403946904,0.00304878048780488
"SA","g2004_e14",2004,14,-0.170731707317121,0.0656739740239833,0.00609756097560976
"SA","g2001_e15",2001,15,-0.0975609756097212,0.0844992645897663,0.00304878048780488
"SA","g2002_e15",2002,15,0.551219512195124,0.262288843594711,0.0152439024390244
"SA","g2003_e15",2003,15,-0.02439024390241,0.0816636388334745,0.00304878048780488
"SA","g2004_e15",2004,15,-0.243902439024433,0.0749524209830927,0.00609756097560976
"SA","g2001_e16",2001,16,-0.0487804878048194,0.085776403946922,0.00304878048780488
"SA","g2002_e16",2002,16,0.575609756097568,0.260972787676636,0.0152439024390244
"SA","g2003_e16",2003,16,-0.0975609756097248,0.0751938142682339,0.00304878048780488
"SA","g2004_e16",2004,16,-0.646341463414671,0.39991275051362,0.00609756097560976
"SA","g2001_e17",2001,17,-0.024390243902381,0.0981885020332531,0.00304878048780488
"SA","g2002_e17",2002,17,0.302439024390244,0.256136564536171,0.0152439024390244
"SA","g2003_e17",2003,17,3.81777942592976e-14,0.0667686156514316,0.00304878048780488
"SA","g2001_e18",2001,18,-0.0975609756096971,0.0928770247597087,0.00304878048780488
"SA","g2002_e18",2002,18,0.400000000000007,0.25379101249689,0.0152439024390244
"SA","g2001_e19",2001,19,6.71511457550622e-14,0.0861979121557954,0.00304878048780488
"stacked","stack2002",2002,NA,0.00657894736842106,0.16109129119185,0.059945362960024
"stacked","stack2004",2004,NA,-0.032807699542291,0.165910819940781,0.0565132521072387
"stacked","stack2008",2008,NA,-0.124377141077548,0.174307080545741,0.0511999646575676
"stacked","stack2009",2009,NA,-0.118142578668894,0.0649112013843751,0.369198922441792
"stacked","stack2012",2012,NA,0.0226420752736544,0.171048716965303,0.0531691940674741
"stacked","stack2013",2013,NA,-0.0104199107235545,0.100771776959561,0.153186991031916
"stacked","stack2014",2014,NA,-0.221515326778483,0.179563747595455,0.0482461205427079
"stacked","stack2017",2017,NA,-0.059160911328094,0.124623840326489,0.100160724905484
"stacked","stack2018",2018,NA,-0.291722695353355,0.139597825283214,0.079825640842153
"stacked","stack2019",2019,NA,-0.373215427232047,0.288363242518119,0.0187076793941112
"stacked","stack2020",2020,NA,-0.0198380566801621,0.397481299318059,0.00984614704953223
